RegionName,State,Median_Household_Income_2020,1/31/2020,Ratio_Income_to_House,Rank
Wapello County,IA,49060,80011.6704,0.613160552138654,484
Greene County,IA,54857,89514.33867,0.6128291937924452,485
Sumter County,GA,42653,69685.41075,0.612079336850289,486
Page County,IA,52739,86166.00214,0.6120627473735084,487
Floyd County,IA,60790,99569.54335,0.6105280586284821,488
Russell County,KY,41088,67449.25049,0.6091691116136522,489
Crenshaw County,AL,45927,75497.40071,0.6083255790012482,490
Refugio County,TX,48433,79682.98296,0.6078211206565002,491
Claiborne County,MS,34551,56909.94859,0.6071170481793612,492
Karnes County,TX,56006,92260.53027,0.607041817731794,493
Koochiching County,MN,56870,93744.90132,0.6066463263519066,494
Limestone County,TX,53143,87645.75125,0.606338575938671,495
Morgan County,IL,54764,90522.14221,0.6049790544390167,496
Union County,IA,48862,80786.7403,0.6048269780232735,497
Dodge County,GA,42683,70581.30818,0.6047351784858912,498
Brantley County,GA,39256,64957.38065,0.6043347131177772,499
Potter County,PA,51744,85778.38273,0.6032289063186445,500
Crawford County,IA,56707,94102.97237,0.6026058324389143,501
Henry County,IL,63859,105979.6712,0.6025589556650748,502
Gratiot County,MI,54161,90016.80282,0.6016765570790353,503
Cass County,IA,55301,91940.92301,0.6014840637828398,504
Cotton County,OK,46266,76949.38739,0.6012523500091246,505
Van Buren County,IA,51908,86509.87474,0.6000239875043888,506
Union County,AR,47857,79798.53488,0.5997227902989288,507
Jefferson Davis Parish,LA,47924,79975.73857,0.5992317277327021,508
Jackson County,KS,57871,96622.65004,0.5989382404233632,509
Cherokee County,IA,61360,102477.8042,0.5987638052845788,510
Yazoo County,MS,37367,62458.58473,0.5982684391830599,511
Johnson County,GA,36358,60783.65066,0.5981542668993748,512
Hancock County,WV,52305,87510.11563,0.5977023298786378,513
Powell County,KY,40215,67301.24238,0.5975372605001233,514
Marion County,GA,46792,78329.91397,0.5973707569488858,515
Marshall County,IA,64341,107752.4665,0.5971185819676805,516
Hopkins County,KY,47631,79817.01253,0.5967524778266716,517
Jenkins County,GA,38306,64250.5716,0.5961970305646277,518
Webster County,GA,45381,76144.77753,0.5959830926306207,519
Copiah County,MS,41476,69680.95531,0.5952272011122632,520
Ogemaw County,MI,46144,77696.68118,0.5938992412442706,521
Morrill County,NE,54879,92425.07498,0.5937674382398429,522
Roger Mills County,OK,51279,86383.89466,0.5936175973754133,523
Cass County,TX,50595,85269.66949,0.5933528334589537,524
Jones County,TX,47019,79243.21796,0.5933504621649013,525
Lee County,SC,40400,68088.7353,0.5933433749649922,526
Carroll County,IL,53965,91025.24562,0.5928575048870052,527
Grant County,IN,49788,84015.36936,0.5926058574671248,528
Nicholas County,WV,42725,72135.41029,0.5922888610217399,529
De Soto Parish,LA,43733,73900.27177,0.5917840212565161,530
Prentiss County,MS,44543,75322.02868,0.5913675027160726,531
Perry County,AR,46317,78467.01362,0.5902735157515225,532
New Madrid County,MO,41553,70432.87513,0.5899659771563268,533
Adair County,KY,42429,71936.32414,0.5898132898398609,534
Lamar County,AL,40204,68206.86845,0.5894421033194349,535
Peoria County,IL,53506,90794.70814,0.5893074728264664,536
Dimmit County,TX,42788,72618.12818,0.589219263459126,537
Chattooga County,GA,44399,75356.09149,0.5891892628997603,538
Chickasaw County,MS,40471,68691.27851,0.589172321113637,539
Lewis County,WV,53471,90844.83187,0.588597049488931,540
Evangeline Parish,LA,38415,65291.65458,0.5883600323366166,541
Gilmer County,WV,41579,70705.72521,0.5880570473820615,542
Yell County,AR,48728,82865.69829,0.5880358339523021,543
Lincoln County,WV,40741,69295.25847,0.5879334445031041,544
Ware County,GA,39994,68112.72953,0.5871736498591617,545
Menard County,IL,69749,119017.891,0.5860379428165132,546
Red Lake County,MN,68683,117206.6412,0.5859992172525459,547
Swift County,MN,59165,101102.3225,0.5851992173572472,548
Comanche County,OK,54007,92312.4355,0.5850457710001595,549
Humboldt County,IA,62071,106137.3962,0.5848174368536092,550
Johnston County,OK,45361,77618.91737,0.5844065021387711,551
Wetzel County,WV,47322,81001.6953,0.5842099949234025,552
Buchanan County,VA,35891,61464.16233,0.5839337695241311,553
Marshall County,OK,51072,87466.98534,0.5839003116601527,554
Jersey County,IL,69341,119156.1181,0.5819340299572918,555
Harvey County,KS,63861,109785.1429,0.5816907307591618,556
Tazewell County,IL,69874,120144.3362,0.5815838033653391,557
Cumberland County,KY,38275,65816.66836,0.5815396153242783,558
Tippah County,MS,45568,78417.65289,0.5810936481855725,559
Scott County,AR,41230,71053.08559,0.5802703662710843,560
Clinton County,IL,71883,123947.4413,0.5799474297013988,561
Hemphill County,TX,65718,113425.4754,0.579393648280887,562
Pike County,IN,58220,100486.9882,0.5793784950955471,563
Marshall County,KY,56286,97190.40573,0.5791312380809011,564
Brown County,NE,52962,91563.02272,0.5784212712369485,565
Ottawa County,OK,40249,69679.35269,0.5776316576743445,566
Montgomery County,MS,40300,69775.44434,0.5775670851141727,567
Rockingham County,NC,50388,87297.61099,0.5771979259062654,568
San Saba County,TX,48349,83765.33366,0.577195814634328,569
Allegany County,MD,53023,91882.01309,0.5770770384412787,570
Armstrong County,PA,52958,91775.03554,0.5770414545567606,571
Ransom County,ND,65039,112717.6672,0.5770080380087923,572
Pipestone County,MN,58662,101748.2348,0.5765407145913454,573
Hot Spring County,AR,49582,86024.75896,0.5763689500490754,574
Choctaw County,MS,43449,75410.3127,0.5761678800199432,575
Concordia Parish,LA,37546,65188.55861,0.5759599659907253,576
Young County,TX,54569,94749.61393,0.5759284680601969,577
Jackson County,OH,49636,86185.11532,0.5759231140517084,578
Lyon County,KY,51970,90381.76424,0.5750053723447874,579
Crawford County,MI,49625,86310.86883,0.5749565572992043,580
Poinsett County,AR,36150,62905.87049,0.5746681465245231,581
Howard County,AR,40566,70609.21827,0.5745142205778453,582
Van Wert County,OH,57863,100784.4396,0.574126325746817,583
Conecuh County,AL,34664,60402.63689,0.5738822307232554,584
Mississippi County,MO,39621,69045.28762,0.5738407553323477,585
Nemaha County,NE,55574,96901.65973,0.5735092686218947,586
Howard County,IA,60034,104688.1365,0.5734556178674554,587
Crawford County,PA,52372,91330.89924,0.5734313407160974,588
Putnam County,MO,46546,81266.42597,0.5727580540724498,589
Hamilton County,IA,61650,107645.9677,0.5727107230975267,590
Huron County,MI,53616,93624.7431,0.5726691281035942,591
Newton County,MS,49925,87259.17094,0.5721461648349693,592
Ashland County,WI,52115,91152.2124,0.5717359856424066,593
Holt County,MO,49531,86712.27219,0.5712109572157205,594
Upson County,GA,48233,84450.20271,0.5711413170390008,595
Marshall County,WV,54028,94639.61044,0.5708814707585138,596
LaSalle Parish,LA,48306,84647.59166,0.5706718768093064,597
Cheyenne County,NE,55172,96685.63326,0.5706328659154091,598
Latimer County,OK,40831,71559.21609,0.570590375789568,599
Traill County,ND,70384,123436.4605,0.5702042955128319,600
Coles County,IL,46900,82254.26627,0.5701831908153012,601
Spink County,SD,53282,93464.12538,0.5700796940362917,602
Pittsburg County,OK,50416,88442.87843,0.5700402439966132,603
Wise County,VA,41723,73313.18984,0.5691063244016119,604
Redwood County,MN,61316,107847.786,0.5685420375713601,605
Howard County,TX,58445,102830.8875,0.5683603576794959,606
North Slope Borough,AK,94759,166770.433,0.5682002396671837,607
Grant County,SD,59637,105030.1504,0.5678083842865753,608
Mason County,KY,49216,86741.94155,0.5673841180005268,609
Decatur County,TN,47232,83261.27177,0.5672745442860054,610
Fillmore County,NE,59309,104587.5637,0.5670750699396968,611
Colquitt County,GA,41673,73518.53346,0.5668366606180122,612
Big Stone County,MN,54796,96759.45654,0.5663115726300875,613
Harrison County,OH,49088,86733.12904,0.5659659756695894,614
Bacon County,GA,41756,73815.45942,0.5656809607106013,615
Vernon County,MO,45874,81121.39414,0.5654981708133646,616
Callahan County,TX,54862,97018.33596,0.5654807357510154,617
Box Butte County,NE,62621,110829.9225,0.5650188918971769,618
Hinds County,MS,44671,79082.9494,0.5648625947681208,619
Fayette County,IA,53254,94288.95431,0.5647957429341439,620
Mitchell County,IA,67127,118892.5352,0.5646023098681472,621
Saginaw County,MI,51893,92018.8398,0.5639388641802893,622
Rush County,IN,67318,119384.3346,0.5638763261993337,623
Franklin County,NY,58709,104192.6646,0.5634657701229382,624
Chesterfield County,SC,44792,79506.74046,0.5633736176435876,625
Laurens County,SC,43766,77729.15489,0.5630577106098265,626
Columbia County,AR,44925,79811.98329,0.5628853982585952,627
Pershing County,NV,65000,115493.7272,0.5628011284754866,628
Sanilac County,MI,51171,90988.05466,0.5623925051614023,629
Kittson County,MN,51016,90740.32959,0.562219690302097,630
Guernsey County,OH,45808,81547.84285,0.5617315970486152,631
Florence County,WI,50420,89778.64902,0.5616034608492263,632
Texas County,OK,61334,109263.7571,0.5613389254395317,633
Appling County,GA,44871,79938.37988,0.56131985746219,634
Bienville Parish,LA,39695,70740.072,0.5611388125248162,635
Gentry County,MO,48338,86170.84906,0.5609553639925572,636
Barnwell County,SC,41717,74395.48892,0.5607463652111986,637
Wheeler County,GA,36671,65422.74349,0.5605237268230006,638
Wexford County,MI,56550,101006.8613,0.5598629565573878,639
Early County,GA,39697,70924.70068,0.5597062746744045,640
Bracken County,KY,55112,98520.01953,0.5593989958885263,641
Gallia County,OH,50642,90618.23214,0.5588500106883679,642
Delta County,TX,50456,90288.968,0.5588279622378672,643
Mercer County,PA,51743,92645.55465,0.5585049406361344,644
Duplin County,NC,49755,89163.49526,0.5580198471909927,645
Washington Parish,LA,38604,69207.76359,0.5577986919025076,646
Jeff Davis County,GA,44417,79661.18721,0.5575739146707602,647
Howard County,MO,53190,95410.90589,0.5574834396952816,648
Sevier County,AR,45838,82231.98365,0.5574230118915537,649
Northumberland County,PA,47825,85841.42212,0.5571319628552305,650
Seneca County,OH,58129,104352.937,0.5570422996335982,651
Nottoway County,VA,51503,92494.90981,0.5568198304727878,652
Ogle County,IL,71470,128417.286,0.556545012172271,653
Cass County,IN,50419,90596.9941,0.556519567794358,654
Mercer County,WV,42095,75643.56716,0.5564914715214495,655
Montmorency County,MI,43350,77926.03905,0.5562967209482463,656
Carroll County,KY,52640,94628.5908,0.5562800793605392,657
Tama County,IA,58329,105065.6698,0.5551670694246124,658
Hancock County,IA,58053,104617.3123,0.5549081573949018,659
Marion County,AL,44333,79907.3144,0.5548052807541233,660
Renville County,ND,67054,120937.6792,0.5544508580250646,661
Cleveland County,AR,57697,104066.9037,0.5544221836975822,662
Vernon Parish,LA,55124,99480.86213,0.5541166292664899,663
Linn County,KS,55006,99269.42265,0.5541081889227649,664
Bottineau County,ND,61841,111702.7902,0.5536209067765973,665
Williamsburg County,SC,38186,68990.61844,0.5534955456763985,666
Baraga County,MI,48846,88289.61936,0.5532473732934666,667
Metcalfe County,KY,39993,72322.95193,0.5529779818543422,668
Jefferson Davis County,MS,35567,64333.61805,0.5528524755495234,669
Catahoula Parish,LA,39222,70993.39569,0.5524739254798702,670
Kimball County,NE,46782,84794.38736,0.5517110442862689,671
Pickens County,AL,41870,75913.63724,0.5515478051411044,672
Woodward County,OK,54328,98551.16501,0.5512669484372643,673
Randolph County,AR,46495,84351.98475,0.5512022051146817,674
Charlotte County,VA,45084,81797.97271,0.5511628039956101,675
Houston County,TX,45989,83443.47227,0.5511395768765748,676
Dougherty County,GA,40793,74021.57696,0.5510960678673982,677
Lunenburg County,VA,47384,85981.43753,0.5510956941545334,678
McLean County,KY,48088,87279.10151,0.550968091651245,679
Sampson County,NC,45387,82384.69747,0.5509154174721278,680
Warren County,PA,52729,95761.04986,0.5506309723743457,681
Hardeman County,TN,44937,81614.80667,0.5505986209303606,682
Grant County,MN,66740,121308.8863,0.5501657960567725,683
Menominee County,MI,53031,96437.91696,0.5498978168721325,684
Lynn County,TX,51003,92858.88634,0.549252764170077,685
Casey County,KY,35069,63921.70061,0.5486243273464123,686
Mahnomen County,MN,48951,89226.74716,0.5486135218201089,687
Prowers County,CO,47463,86589.08976,0.5481406506472554,688
Kalkaska County,MI,52903,96549.76385,0.5479350532870308,689
Chambers County,AL,39318,71802.1507,0.5475880543505781,690
White Pine County,NV,57923,105858.5926,0.5471733430168426,691
Clarke County,AL,44178,80760.81578,0.5470227061641502,692
Fountain County,IN,55627,101692.5567,0.5470115198706573,693
Woodford County,IL,72980,133484.2412,0.5467312047019376,694
Obion County,TN,45643,83523.12193,0.5464714314468873,695
Benton County,IN,59663,109192.5874,0.5464015591226845,696
Perry County,TN,46366,84901.06049,0.5461180311812616,697
Wichita County,TX,54659,100100.8317,0.5460394191709798,698
Neshoba County,MS,49215,90132.20394,0.5460312501929041,699
Madison County,IL,63903,117033.6253,0.5460225626284175,700
Rock Island County,IL,58022,106355.5154,0.5455476359808981,701
Archer County,TX,69566,127652.1868,0.5449652038393439,702
Adair County,IA,55265,101426.2645,0.5448785901012848,703
Trimble County,KY,64971,119267.1238,0.5447519645812068,704
Richland Parish,LA,43794,80394.75477,0.5447370307340264,705
Pierce County,GA,51696,94932.26485,0.5445566908330218,706
Lenoir County,NC,40586,74609.97148,0.5439755463635249,707
Tuscola County,MI,51940,95596.3087,0.5433264182092838,708
Sharp County,AR,40437,74441.64944,0.5432039765936707,709
Henry County,OH,64694,119152.3534,0.5429519279641857,710
Calhoun County,MS,42107,77565.51128,0.5428572480880061,711
Mahoning County,OH,48937,90158.35171,0.5427894262908547,712
Armstrong County,TX,62256,114776.1169,0.542412495573807,713
Clark County,WI,55808,102889.4777,0.5424072630898388,714
Morgan County,OH,45698,84275.90059,0.5422427963400777,715
Knox County,NE,51296,94659.94971,0.5418976046062808,716
Tipton County,IN,76368,141044.4058,0.5414465009572184,717
Houghton County,MI,47399,87574.01694,0.5412450137176499,718
Piatt County,IL,69521,128490.1891,0.5410607649265262,719
Magoffin County,KY,32389,59907.25083,0.5406524177166953,720
Carroll County,TN,47390,87665.00178,0.5405806084271547,721
Echols County,GA,45378,83948.78066,0.5405438845357972,722
Shelby County,MO,48430,89638.97388,0.540278384543239,723
Jim Wells County,TX,48773,90286.81593,0.54020068708386,724
Irion County,TX,73776,136683.3666,0.5397584346594518,725
Bay County,MI,55860,103514.9637,0.5396321266352335,726
Emanuel County,GA,36243,67189.85742,0.5394117712357545,727
Coffee County,GA,44520,82538.40628,0.5393852632551703,728
Carroll County,VA,48555,90138.14248,0.5386731816752655,729
Cleveland County,NC,49041,91099.79787,0.5383217213059224,730
Trumbull County,OH,48929,90943.21408,0.5380170526737557,731
Barbour County,WV,43773,81419.07296,0.5376258708018579,732
Lafayette County,WI,65235,121350.7302,0.5375740211244315,733
Randolph County,MO,51924,96598.11947,0.5375259920678453,734
Wyandot County,OH,63516,118285.8174,0.5369705463945165,735
Warren County,IN,68135,126968.7002,0.5366283177875676,736
Mills County,TX,49089,91509.36753,0.5364368842775238,737
Decatur County,IA,46373,86502.32619,0.5360896295221352,738
Deaf Smith County,TX,51412,95940.35046,0.5358746320343596,739
Hamilton County,TX,52840,98668.86937,0.5355285850277094,740
Clark County,AR,46464,86851.87239,0.5349798308476053,741
Stevens County,MN,68234,127653.5443,0.5345249156548488,742
Lincoln County,MN,57252,107139.4204,0.5343691405670512,743
Pontotoc County,OK,50587,94687.96347,0.5342495302058903,744
Chippewa County,MN,63406,118691.8302,0.5342069449359624,745
Winnebago County,IA,52706,98665.42851,0.5341891359105394,746
Price County,WI,47172,88344.55104,0.5339548330336956,747
Roscommon County,MI,43551,81589.59131,0.5337813230921551,748
Scioto County,OH,44297,83113.55875,0.5329695980561054,749
Independence County,AR,50834,95396.13749,0.5328727277383608,750
Zapata County,TX,39876,74833.54451,0.5328626388219707,751
Guthrie County,IA,65344,122636.3327,0.5328274138778124,752
Adair County,OK,36749,68974.99279,0.532787297446849,753
Pike County,AR,43133,80963.88997,0.5327436714809813,754
Clay County,AL,44763,84063.02056,0.5324933567911755,755
Greeley County,NE,50068,94044.50225,0.5323862512122551,756
Sullivan County,IN,45227,84974.66963,0.5322409630649834,757
Dixon County,NE,60437,113561.895,0.5321943597366,758
Bleckley County,GA,51448,96698.5925,0.5320449726297722,759
Gasconade County,MO,54487,102702.4401,0.5305326723196326,760
Elbert County,GA,43553,82128.67712,0.5303019788856914,761
Des Moines County,IA,55153,104052.676,0.530048837955883,762
Herkimer County,NY,59893,113001.8838,0.5300177128551551,763
Lawrence County,IN,63904,120579.1605,0.5299754927386479,764
Crawford County,OH,45952,86728.78416,0.529835630062867,765
Nance County,NE,52534,99162.07668,0.5297791429835553,766
Whitley County,KY,34559,65256.70947,0.5295853909993357,767
Robeson County,NC,39139,73914.47297,0.5295174060956306,768
Crockett County,TN,50046,94512.56956,0.52951686990405,769
Thurston County,NE,49148,92879.13444,0.5291608314001855,770
Henry County,IN,54002,102056.2748,0.5291394390577933,771
Murray County,MN,63414,119890.1316,0.5289342763554028,772
Harlan County,NE,55010,104004.6353,0.5289187336826323,773
Grant Parish,LA,56380,106610.9311,0.5288388293609041,774
Pecos County,TX,52792,99898.1853,0.5284580479761728,775
Doddridge County,WV,50445,95468.29899,0.5283952949165246,776
Bullock County,AL,33124,62732.23864,0.5280219663463296,777
Clay County,KY,26866,50881.77807,0.5280082776006653,778
Crawford County,IN,46884,88799.70289,0.5279747394884555,779
Mahaska County,IA,59704,113102.6024,0.5278746795661706,780
Grant County,NE,62487,118399.3633,0.5277646623966262,781
Clarendon County,SC,52983,100457.1028,0.5274191522871592,782
Highland County,OH,57155,108414.8128,0.5271881076383688,783
Hancock County,KY,57111,108382.5422,0.5269391069883946,784
Renville County,MN,56296,106872.763,0.5267572243827924,785
Chemung County,NY,54705,104010.6696,0.5259556563800836,786
Attala County,MS,40985,77938.96446,0.5258602072014237,787
Marion County,MO,54230,103198.8,0.5254906064799203,788
Worth County,GA,47907,91223.86933,0.5251586054379875,789
Gladwin County,MI,48694,92730.88607,0.5251109103308065,790
Iron County,MO,41744,79496.1012,0.5251075130713454,791
Wilkes County,GA,42071,80125.1463,0.525066123966628,792
Tyler County,TX,48809,92976.94183,0.5249581136927786,793
Mountrail County,ND,68465,130451.1662,0.524832410428846,794
Lauderdale County,MS,44821,85407.29706,0.524791224437328,795
Cottonwood County,MN,53525,101993.621,0.5247877217733058,796
Lyon County,KS,56290,107273.8818,0.5247316406890759,797
Tallahatchie County,MS,35150,66995.81832,0.5246596113224399,798
Pike County,MO,51255,97888.81555,0.5236042515380094,799
Taylor County,GA,38783,74104.80705,0.5233533632147821,800
Franklin County,AR,47256,90297.35273,0.5233376015053415,801
Wayne County,MO,43848,83820.16238,0.5231199601023727,802
Chicot County,AR,35992,68821.4681,0.5229763472598749,803
Covington County,AL,43544,83275.45135,0.5228911917509529,804
Monroe County,AL,38812,74231.97524,0.5228474639738012,805
Custer County,OK,55826,106779.7654,0.5228144095547901,806
Lucas County,IA,48662,93143.42777,0.5224415846082191,807
Freeborn County,MN,62233,119128.3658,0.5224028683855243,808
Burt County,NE,51488,98589.8696,0.5222443260032469,809
Huron County,OH,62143,119033.0633,0.5220650319935101,810
Greene County,IN,55213,105766.9303,0.5220251721723647,811
Grady County,GA,54601,104645.117,0.5217730321807562,812
Sandusky County,OH,60455,115880.2556,0.5217023356306784,813
Johnson County,KY,40455,77612.14164,0.5212457631648469,814
Quitman County,GA,37735,72395.61986,0.5212331916346962,815
Montgomery County,MO,56447,108364.6651,0.5208985784057021,816
Chester County,SC,45366,87136.05732,0.5206340680918933,817
Lawrence County,PA,50373,96753.54598,0.5206320811271624,818
Screven County,GA,44061,84651.91531,0.5204961971462333,819
Conway County,AR,47049,90406.44668,0.5204164274538216,820
Pendleton County,KY,60824,116893.3548,0.5203375341914646,821
Wilkinson County,MS,35394,68022.86653,0.5203250290016851,822
Pemiscot County,MO,34498,66337.55877,0.520037225361406,823
Iosco County,MI,43450,83557.00592,0.5200042715939385,824
Chautauqua County,NY,50062,96355.83063,0.5195534060853542,825
Lander County,NV,80894,155703.5316,0.5195386332521696,826
Clarke County,MS,38314,73752.97839,0.519490884793812,827
Otsego County,MI,61330,118066.0092,0.5194551794844608,828
Jones County,MS,49115,94576.51311,0.5193149798499692,829
Kingfisher County,OK,71450,137673.4749,0.5189815979577632,830
Edmonson County,KY,44459,85678.35118,0.5189058774788621,831
Marion County,WV,58878,113607.2824,0.518259030197522,832
Nodaway County,MO,55821,107710.8784,0.5182484891888134,833
Logan County,AR,43577,84139.68822,0.5179125442687551,834
Kiowa County,CO,49179,94974.59871,0.5178121378555703,835
Calhoun County,AL,50259,97096.74413,0.5176177682406085,836
Wayne County,NC,52906,102228.9114,0.5175248300648538,837
Steuben County,NY,54794,105948.2766,0.5171768881797932,838
Ward County,TX,57257,110714.6132,0.51715847027861,839
Belmont County,OH,50626,97910.03994,0.5170664829778845,840
Sumter County,AL,32275,62429.07867,0.5169866460885254,841
Delaware County,IN,46612,90200.2931,0.5167610702586509,842
Chickasaw County,IA,63869,123696.1731,0.5163377200713092,843
Delta County,MI,49414,95707.76901,0.5163008239679789,844
Cavalier County,ND,54270,105146.3916,0.5161375409481955,845
Schley County,GA,53163,103007.949,0.5161058007280585,846
Marion County,KY,57062,110631.4561,0.5157845879604219,847
Mercer County,ND,79608,154465.4931,0.5153772431779458,848
Pottawatomie County,OK,50118,97266.2506,0.5152660834651316,849
Osage County,KS,55287,107319.4749,0.5151627889673918,850
Wayne County,WV,45507,88389.36298,0.5148470185297855,851
Howard County,IN,59309,115198.3896,0.5148422665102951,852
Bosque County,TX,58056,112777.9196,0.5147816186529478,853
Mitchell County,GA,38256,74419.20037,0.5140608849570738,854
Dade County,MO,46535,90543.78358,0.5139502477150624,855
Jerauld County,SD,49086,95515.00433,0.5139087868374073,856
Berrien County,GA,45094,87776.01061,0.5137394566763621,857
Chenango County,NY,52545,102326.5974,0.5135028559055751,858
Bath County,KY,41778,81378.62689,0.5133780403602973,859
Mifflin County,PA,54517,106249.2801,0.5131046530262561,860
Halifax County,VA,43386,84556.06238,0.5131033633640687,861
Gibson County,TN,47850,93312.3279,0.51279397992599,862
Bland County,VA,56637,110460.7731,0.5127340540041901,863
McNairy County,TN,44341,86496.77121,0.5126318517988065,864
Colfax County,NE,63424,123803.2547,0.5122967094337626,865
Pocahontas County,WV,41173,80373.33534,0.5122718850204182,866
Clay County,IN,56422,110144.6297,0.5122537535754228,867
Audrain County,MO,48258,94218.21205,0.5121939691913311,868
Perkins County,NE,58925,115080.4315,0.5120331861112286,869
Scott County,MO,52864,103330.6796,0.5116002353283661,870
Greene County,AL,33609,65709.23951,0.5114805809749966,871
Columbiana County,OH,49342,96493.45212,0.5113507592063129,872
Buchanan County,MO,53133,103942.7735,0.5111755075498347,873
Defiance County,OH,61816,120941.0528,0.5111250362788309,874
Hockley County,TX,55469,108528.7044,0.5110998081720397,875
Buchanan County,IA,66852,130805.9021,0.5110778560197705,876
Lowndes County,AL,37499,73391.26353,0.510946374218937,877
Grundy County,IA,71837,140639.3396,0.5107888035048765,878
Dale County,AL,48493,94950.09333,0.5107209303255984,879
Oswego County,NY,58439,114452.0518,0.5105980983383297,880
Drew County,AR,46787,91652.50457,0.5104825036643295,881
Gage County,NE,61283,120065.0481,0.5104149872905436,882
Johnson County,NE,55062,107888.4995,0.5103602353835683,883
Forest County,WI,54555,106946.9959,0.5101125051797738,884
Adams County,WI,52060,102134.4458,0.5097202965387805,885
Stoddard County,MO,47372,93101.24859,0.5088223919382346,886
Itawamba County,MS,48097,94530.2429,0.5088001313069724,887
Dyer County,TN,50906,100135.8979,0.5083691370185437,888
Roane County,WV,42379,83378.26229,0.5082739653724199,889
Holt County,NE,56777,111857.6899,0.5075824474004268,890
Jay County,IN,42504,83767.69797,0.5074032237966251,891
Wayne County,MI,51777,102044.2913,0.5073973207161663,892
Green County,KY,41322,81512.50143,0.5069406443806149,893
Martin County,KY,30320,59908.73317,0.5061031738722043,894
Tioga County,NY,62400,123326.7055,0.5059731365320547,895
Kemper County,MS,37305,73770.6035,0.5056892343303115,896
Alcona County,MI,45573,90138.54738,0.5055883561987794,897
Langlade County,WI,55259,109301.4947,0.5055649069728596,898
McCurtain County,OK,45380,89797.55291,0.5053589828386783,899
Madison County,IN,51718,102340.827,0.5053506163283202,900
Marion County,OH,52226,103377.5897,0.5051965339060328,901
McPherson County,KS,68904,136408.2847,0.5051306095633354,902
Patrick County,VA,46149,91392.37458,0.5049546005570041,903
Tishomingo County,MS,48897,96853.44696,0.5048555475799867,904
Crawford County,WI,53309,105702.8807,0.5043287339660933,905
Worth County,IA,54474,108075.1925,0.5040379641239131,906
Hart County,KY,41608,82553.29968,0.5040137724510638,907
Valley County,NE,55542,110232.6362,0.5038616685101105,908
Orange County,IN,52029,103265.2566,0.5038383839158542,909
Raleigh County,WV,44526,88401.48866,0.5036793008232131,910
Colbert County,AL,54185,107685.6618,0.5031774805882281,911
Switzerland County,IN,55618,110588.1697,0.5029290217107192,912
Graves County,KY,44475,88494.10645,0.5025758413090344,913
Seward County,KS,54330,108171.3166,0.5022588400296867,914
Hill County,TX,56565,112656.7524,0.5021003960700007,915
Dawson County,NE,61043,121615.5628,0.5019341159518114,916
Vance County,NC,41935,83572.23555,0.5017814795071616,917
Juneau County,WI,56025,111689.9757,0.5016117126794218,918
Acadia Parish,LA,45183,90126.90645,0.5013264271426683,919
Calhoun County,MI,52310,104393.9616,0.5010826220048344,920
Lyon County,IA,67280,134427.5434,0.5004926691236403,921
Fulton County,IN,55895,111683.3878,0.500477296588598,922
Wabash County,IN,55750,111447.9154,0.5002336723832521,923
Summers County,WV,38692,77369.89858,0.5000911298855163,924
Etowah County,AL,47872,95838.73218,0.4995057729904957,925
Greensville County,VA,48578,97338.19516,0.4990641127067308,926
Wilkin County,MN,65769,131859.7894,0.4987798046642413,927
Tazewell County,VA,45214,90653.40762,0.4987567614614949,928
Chester County,TN,42839,85892.09399,0.49875370374585976,929
Lucas County,OH,51642,103569.7606,0.4986204438518322,930
Pontotoc County,MS,53272,106856.5903,0.498537337289528,931
Russell County,VA,43206,86680.24128,0.4984526965082301,932
Marshall County,MN,62240,124876.7207,0.4984115506165754,933
Mower County,MN,61565,123545.6143,0.49831797226330193,934
Mason County,WV,44307,88929.20617,0.49822776912346745,935
Madison County,MO,45002,90332.8577,0.49817974484383,936
Saluda County,SC,46216,92883.78263,0.49756802200982886,937
Potter County,TX,45903,92326.54929,0.4971809339025282,938
Knox County,MO,41838,84202.27604,0.4968749298430485,939
Wayne County,IN,49798,100309.3948,0.4964440279924808,940
Searcy County,AR,33814,68131.18301,0.4963072488413555,941
Smith County,MS,48968,98667.20288,0.49629460013734605,942
Rusk County,WI,50922,102647.4589,0.4960863186063732,943
Huntington County,IN,59252,119459.9863,0.49599871752203606,944
Livingston County,MO,51402,103715.0163,0.49560807907813054,945
Sunflower County,MS,35149,70961.58452,0.4953243397502421,946
Cherokee County,SC,45085,91022.08193,0.49531936694957557,947
Weakley County,TN,46979,94855.61313,0.495268529186724,948
Williams County,OH,52458,105923.366,0.49524483578061523,949
Macon County,MO,49013,99056.14837,0.4948001795600202,950
Saline County,NE,63655,128742.7516,0.4944356028506695,951
Norman County,MN,50573,102345.5848,0.4941395381034552,952
Charlton County,GA,46061,93291.65377,0.493731198222278,953
Mackinac County,MI,48480,98194.54565,0.49371377686088413,954
Calhoun County,SC,50977,103257.63,0.49368748827568476,955
Scott County,VA,44937,91030.15352,0.49364961237956173,956
Crittenden County,AR,47545,96380.92378,0.49330301199982957,957
Muskogee County,OK,42607,86371.04193,0.4933019105469531,958
Monroe County,OH,48944,99265.76615,0.49306021499940844,959
Yalobusha County,MS,42532,86292.70996,0.49288056916644785,960
Henry County,MO,53544,108682.6413,0.49266377187319976,961
Haywood County,TN,43742,88855.21413,0.49228399738031225,962
Parke County,IN,54125,110039.2563,0.49186991824480375,963
Harrison County,KY,55934,113723.7013,0.4918411849122607,964
